Mois,heures,Nature,type,UsagesGroupe,UsageDetail,WeekDay,Conso
1,6,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,7,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,7,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,7,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,7,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,7,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,7,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,8,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,8,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,8,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,8,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,8,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,8,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,9,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,9,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,9,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,9,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.00189647
1,9,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,9,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,10,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,10,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,10,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,10,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,10,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,11,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,11,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,11,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,11,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,11,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,12,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,12,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,12,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,12,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,12,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,13,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,13,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,13,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,13,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,13,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,14,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,14,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,14,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,14,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,14,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,15,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,15,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,15,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,15,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,15,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,16,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,16,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,16,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,16,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,16,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,17,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,17,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,17,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,17,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,17,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,18,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,18,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,18,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,18,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.002655058
1,18,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,18,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,19,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,19,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,19,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,19,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,19,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,19,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,20,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,20,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,20,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,20,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,20,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,20,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,21,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,21,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,21,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,21,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,21,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
