construction_year_class;heating_system;living_area_class;residential_type;occupancy_status;heating_fuel;energy_class;IPONDL;energy_consumption;surface
[1000, 1918];Autres;De 60 à 80 m²;house;owner;other;D;16341;194.64623368582593;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;owner;other;E;33997;280.13074922800143;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;owner;other;F;26554;384.4268468943531;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;owner;other;G;20293;569.4839919622141;71.68464342159315
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;A;40;39.4424187271102;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;B;225;73.28601505419799;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;C;796;127.20998920223556;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;D;3084;195.05864762951958;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;E;6215;279.6526763255489;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;F;4922;384.605788333037;71.68464342159314
[1000, 1918];Autres;De 60 à 80 m²;house;renter;other;G;3609;569.3682850292159;71.68464342159314
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;A;3;39.04462244768945;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;B;13;73.83353403743688;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;C;54;120.57390523181155;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;D;84;192.26665294690878;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;E;104;275.1921731462811;87.94258239502751
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;F;55;379.050650961316;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;free accomodation;other;G;49;537.8436410702433;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;A;1;40.3690121389668;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;B;2;72.13708385692786;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;C;3;117.63016954961829;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;D;5;161.1540805324489;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;E;9;254.9626027247826;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;F;10;388.3905917066768;87.94258239502751
[1000, 1918];Autres;De 80 à 100 m²;apartment;low rent housing;other;G;5;591.975545566264;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;A;28;41.24600812181744;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;B;100;69.60192668976161;87.94258239502749
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;C;346;126.11012491598986;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;D;589;191.2036038590803;87.94258239502751
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;E;625;278.93280077789836;87.94258239502751
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;F;534;386.5199259209252;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;owner;other;G;332;545.8701997914096;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;A;11;34.12947734581155;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;B;125;71.27970248483376;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;C;290;123.94603698395667;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;D;535;191.97453883428918;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;E;557;276.1437942393607;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;F;367;384.43957612830616;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;apartment;renter;other;G;329;550.1209617252318;87.9425823950275
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;A;14;38.12548810163517;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;B;47;75.73155864942265;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;C;245;124.41121459197326;90.37637039547508
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;D;910;195.01060619990974;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;E;1801;280.9062364058239;90.37637039547508
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;F;1420;383.5210169070583;90.37637039547505
[1000, 1918];Autres;De 80 à 100 m²;house;free accomodation;other;G;1065;573.5513190055781;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;B;1;60.327834652049575;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;C;4;138.08333472030637;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;D;23;189.9472069359224;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;E;46;281.7125095205876;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;F;44;383.78670866358647;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;low rent housing;other;G;26;618.781638244196;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;A;443;38.38654325161915;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;B;1372;73.18650708798445;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;C;6149;125.99203348902192;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;D;23925;194.99413647896793;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;E;48754;280.34715005438835;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;F;38147;384.2731302395357;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;owner;other;G;28954;567.943120570822;90.37637039547508
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;A;51;37.35968149618496;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;B;211;72.17560171690344;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;C;795;124.91974105123579;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;D;2950;194.65480167397246;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;E;6002;279.76112459203017;90.37637039547506
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;F;4690;384.7808085050033;90.37637039547505
[1000, 1918];Autres;De 80 à 100 m²;house;renter;other;G;3594;573.0778093646235;90.37637039547508
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;B;8;77.74003655433286;22.60934645611747
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;C;3;124.35593831670889;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;D;18;207.0727427005454;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;E;39;288.4004070852887;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;F;17;403.90379133677476;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;free accomodation;other;G;39;604.0390099312721;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;low rent housing;other;C;6;99.93098764450305;22.609346456117464
[1000, 1918];Autres;Moins de 30 m²;apartment;low rent housing;other;D;7;203.05394887712168;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;low rent housing;other;E;4;313.7927229463319;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;low rent housing;other;F;7;417.40713585010946;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;low rent housing;other;G;1;535.7291141487358;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;B;1;83.23138308051416;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;C;7;120.67020823673883;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;D;50;199.93939755273033;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;E;74;275.01147684874144;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;F;49;407.09791572149413;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;owner;other;G;73;575.5718562174585;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;A;2;43.66529789100921;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;B;9;73.10828044419432;22.60934645611747
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;C;86;126.19408983297322;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;D;197;195.90688829772688;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;E;328;279.24376338649;22.609346456117468
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;F;228;385.96640579084306;22.60934645611747
[1000, 1918];Autres;Moins de 30 m²;apartment;renter;other;G;190;593.6444193924309;22.609346456117464
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;B;1;59.80366243230176;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;C;5;126.14660248272715;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;D;36;200.89455546541228;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;E;134;284.8789394798244;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;F;135;384.6736708783839;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;free accomodation;other;G;121;585.3369043073924;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;low rent housing;other;D;1;216.20718750091146;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;low rent housing;other;F;3;417.0646607197241;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;low rent housing;other;G;3;616.671597902067;24.463884714590122
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;A;2;39.646209763694394;24.463884714590122
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;B;23;74.44288646889181;24.463884714590115
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;C;49;130.4431265870695;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;D;345;195.4518984678604;24.463884714590122
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;E;990;282.9128138738085;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;F;860;386.39652926349623;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;owner;other;G;793;585.1528488678721;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;B;9;74.10755764900429;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;C;13;127.33064759492488;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;D;76;201.86697567889772;24.463884714590122
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;E;210;283.591800008987;24.463884714590122
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;F;190;381.33886839758287;24.46388471459012
[1000, 1918];Autres;Moins de 30 m²;house;renter;other;G;170;592.2430691380314;24.463884714590122
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;B;4;74.87465029646864;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;C;9;122.3995396655164;165.9659677551802
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;D;24;187.22746668420444;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;E;29;311.5940657702898;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;F;8;362.77756388896444;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;free accomodation;other;G;7;572.6516974836576;165.96596775518026
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;low rent housing;other;C;5;121.46719595657676;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;low rent housing;other;D;4;208.62338939300025;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;A;2;31.951734030073165;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;B;46;74.52983147997728;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;C;101;125.51792141087392;165.96596775518026
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;D;164;188.5086478347988;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;E;99;264.8601846980706;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;F;117;378.0374681464518;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;owner;other;G;75;541.2503806820195;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;A;1;47.05826593438231;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;B;9;65.1075084272799;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;C;19;119.320593219483;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;D;57;183.89120218764293;165.9659677551802
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;E;49;267.96492830482833;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;F;33;392.8726325600829;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;apartment;renter;other;G;25;564.1742204982155;165.96596775518023
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;A;4;44.04979355780838;169.08829758368287
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;B;22;71.64577570463447;169.08829758368293
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;C;141;124.43572406960601;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;D;267;193.85989885023554;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;E;295;276.3573792079341;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;F;270;384.65419088654113;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;free accomodation;other;G;244;554.7603213309388;169.08829758368293
[1000, 1918];Chaudière - autres;120 m² ou plus;house;low rent housing;other;C;1;118.97469884360562;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;low rent housing;other;D;7;194.2947880886249;169.08829758368287
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;A;324;36.903645390847295;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;B;1530;73.74650852074693;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;C;8320;124.86498233706544;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;D;17578;191.2579073002099;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;E;19418;277.924656014669;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;F;19032;384.5015710640309;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;owner;other;G;14763;556.2416748280046;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;A;12;35.75571719872674;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;B;45;74.70198003769346;169.08829758368287
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;C;226;126.51684755469365;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;D;499;190.71514570757498;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;E;558;276.2002640916478;169.0882975836829
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;F;539;387.88003181001807;169.08829758368287
[1000, 1918];Chaudière - autres;120 m² ou plus;house;renter;other;G;400;553.9910787914747;169.08829758368287
[1000, 1918];Chaudière - autres;De 100 à 120 m²;apartment;free accomodation;other;B;7;75.48343216387627;108.43404330239325
[1000, 1918];Chaudière - autres;De 100 à 120 m²;apartment;free accomodation;other;C;17;122.2375552789209;108.43404330239323
[1000, 1918];Chaudière - autres;De 100 à 120 m²;apartment;free accomodation;other;D;13;189.39721323254034;108.43404330239325
[1000, 1918];Chaudière - autres;De 100 à 120 m²;apartment;free accomodation;other;E;10;262.7057771797844;108.43404330239325
